id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,r_days_from_arrest,is_violent_recid,vr_charge_degree,type_of_assessment,score_text,v_type_of_assessment,v_decile_score,v_score_text,start,end,event,two_year_recid,r_days_from_arrest_missing
5904,Male,26,25 - 45,African-American,0,8,0,0,4,-1.0,1.0,F,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,4,Low,0,2,1,1,1
5905,Male,50,Greater than 45,Caucasian,0,3,0,0,9,-1.0,1.0,F,1,(F3),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,79,1,1,1
5906,Female,32,25 - 45,African-American,0,6,0,0,3,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,754,0,0,1
5907,Male,40,25 - 45,African-American,0,9,0,0,13,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,3,Low,0,595,0,0,1
5914,Male,27,25 - 45,African-American,0,3,0,0,2,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,719,0,0,1
5915,Male,23,Less than 25,Caucasian,0,9,0,0,0,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,0,578,1,1,1
5916,Male,37,25 - 45,African-American,0,9,0,0,22,-1.0,61.0,M,1,(M1),57.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,4,Low,1,121,1,1,0
5917,Male,32,25 - 45,African-American,0,4,0,0,1,-1.0,1.0,M,1,(F1),1.0,1,(F1),Risk of Recidivism,Low,Risk of Violence,2,Low,3,139,1,1,0
5921,Male,52,Greater than 45,Caucasian,0,3,0,0,4,-1.0,1.0,M,1,(MO3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,1,102,1,1,0
5923,Male,29,25 - 45,Caucasian,0,2,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,3,956,0,0,1
5926,Male,49,Greater than 45,African-American,0,1,0,0,0,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1184,0,0,1
5928,Male,50,Greater than 45,Caucasian,0,1,0,0,0,-2.0,2.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,787,0,0,1
5929,Male,26,25 - 45,Caucasian,0,2,0,0,2,0.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,145,1,1,1
5930,Female,34,25 - 45,Caucasian,0,8,0,0,0,-1.0,1.0,F,1,(F3),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,2,Low,30,183,1,1,1
5931,Female,28,25 - 45,Caucasian,0,7,0,0,1,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,3,Low,9,757,1,0,0
5934,Male,30,25 - 45,African-American,0,3,0,0,0,0.0,0.0,F,1,(M1),347.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,150,1,1,0
5935,Male,24,Less than 25,African-American,0,4,0,0,3,-1.0,1.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,1,250,1,1,0
5937,Male,25,25 - 45,African-American,0,2,0,0,0,0.0,0.0,M,1,(F1),-1.0,1,(F3),Risk of Recidivism,Low,Risk of Violence,3,Low,0,195,1,1,0
5938,Male,25,25 - 45,African-American,0,3,0,0,4,-1.0,1.0,M,1,(M1),0.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,3,Low,8,289,1,1,0
5939,Male,45,Greater than 45,Caucasian,0,1,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1131,0,0,1
5942,Male,26,25 - 45,Caucasian,0,7,0,0,1,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,2,140,0,1,0
5943,Male,37,25 - 45,Other,0,1,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,28,1110,0,0,1
5946,Male,24,Less than 25,Hispanic,0,2,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,1,741,0,0,1
5947,Male,40,25 - 45,Caucasian,0,1,0,0,2,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,1105,0,0,1
5951,Female,33,25 - 45,Hispanic,0,2,0,0,0,-2.0,2.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1032,0,0,1
5953,Male,53,Greater than 45,Hispanic,0,2,0,0,18,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,938,0,0,1
5954,Male,55,Greater than 45,Hispanic,0,1,0,0,0,-7.0,7.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,737,0,0,1
5957,Male,30,25 - 45,Other,0,9,0,0,6,-1.0,1.0,F,1,(M1),0.0,1,(M1),Risk of Recidivism,High,Risk of Violence,7,Medium,17,72,1,1,0
5958,Male,21,Less than 25,African-American,0,7,0,0,1,-15.0,15.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,8,High,0,29,0,1,0
5960,Male,55,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,846,0,0,1
5963,Male,22,Less than 25,Caucasian,0,3,0,0,1,-1.0,1.0,F,1,(F3),19.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,5,Medium,0,9,1,1,0
5964,Female,23,Less than 25,African-American,0,3,0,0,1,-6.0,6.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,1123,0,0,1
5968,Male,57,Greater than 45,Caucasian,0,4,0,0,9,-1.0,1.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,58,174,1,1,0
5969,Male,33,25 - 45,Caucasian,0,3,0,0,0,-2.0,2.0,M,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,595,1,1,0
5970,Male,32,25 - 45,Caucasian,0,1,0,0,2,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,138,0,0,1
5971,Male,47,Greater than 45,Caucasian,0,2,0,0,3,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,12,224,0,0,1
5973,Male,51,Greater than 45,Caucasian,0,1,0,0,6,11.0,33.0,M,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,11,0,1,0
5974,Male,22,Less than 25,African-American,0,6,1,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,7,Medium,0,966,0,0,1
5975,Male,47,Greater than 45,Caucasian,0,1,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,1,771,0,0,1
5976,Male,28,25 - 45,Caucasian,0,1,0,0,1,-21.0,22.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,327,1,1,0
5978,Male,28,25 - 45,African-American,0,8,0,0,5,-1.0,2.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,4,Low,34,108,0,0,1
5981,Female,44,25 - 45,Caucasian,0,1,0,0,1,0.0,1.0,M,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,6,417,1,1,0
5982,Male,25,25 - 45,African-American,0,4,0,0,0,0.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,3,458,1,1,1
5984,Male,34,25 - 45,African-American,0,2,0,0,4,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,779,0,0,1
5985,Male,65,Greater than 45,Caucasian,0,1,0,0,0,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,21,0,0,1
5987,Male,33,25 - 45,Caucasian,0,6,0,0,5,0.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,119,516,1,1,1
5988,Female,23,Less than 25,Caucasian,0,3,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,1104,0,0,1
5989,Female,44,25 - 45,Caucasian,0,1,0,0,0,-2.0,2.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,795,0,0,1
5992,Male,24,Less than 25,African-American,0,3,0,0,1,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,5,Medium,0,1165,0,0,1
5993,Male,51,Greater than 45,Caucasian,0,2,0,0,1,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,852,0,0,1
5994,Female,21,Less than 25,African-American,0,8,0,0,0,-1.0,1.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,7,Medium,1,398,1,1,0
5995,Male,39,25 - 45,Caucasian,0,6,0,0,6,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,2,Low,0,927,0,0,1
5996,Male,29,25 - 45,African-American,0,8,0,0,29,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,4,4,1,1,0
5997,Male,24,Less than 25,Caucasian,0,6,0,0,1,-5.0,5.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,850,0,0,1
6000,Female,23,Less than 25,African-American,0,5,0,0,0,-1.0,1.0,F,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,1,340,1,1,1
6001,Male,31,25 - 45,African-American,0,10,0,2,11,0.0,1.0,F,1,(M1),0.0,1,(M1),Risk of Recidivism,High,Risk of Violence,7,Medium,0,377,1,1,0
6002,Female,35,25 - 45,African-American,0,2,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,830,0,0,1
6004,Male,30,25 - 45,Other,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,846,0,0,1
6006,Female,39,25 - 45,African-American,0,6,0,0,4,-3.0,3.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,1,Low,0,700,0,0,1
6010,Male,51,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,908,0,0,1
6011,Male,22,Less than 25,Caucasian,0,7,0,1,1,-1.0,4.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,236,1051,0,0,1
6013,Male,29,25 - 45,Caucasian,0,2,0,0,2,-24.0,24.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,875,0,0,1
6019,Male,32,25 - 45,Caucasian,0,2,0,0,6,-1.0,1.0,F,1,(F3),42.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,2,52,1,1,0
6021,Male,33,25 - 45,Caucasian,0,4,0,0,3,-16.0,16.0,M,1,(F3),-1.0,1,(F3),Risk of Recidivism,Low,Risk of Violence,3,Low,0,80,1,1,1
6022,Male,58,Greater than 45,Caucasian,0,3,0,0,5,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,22,1,1,0
6023,Male,54,Greater than 45,Other,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,27,1135,0,0,1
6027,Male,33,25 - 45,African-American,0,9,0,0,2,-1.0,5.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,27,755,1,1,0
6030,Male,48,Greater than 45,African-American,0,4,0,0,10,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,175,913,0,0,1
6032,Male,23,Less than 25,African-American,0,8,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,7,Medium,2,859,0,0,1
6034,Male,23,Less than 25,Caucasian,0,7,0,0,2,-1.0,1.0,F,1,(M2),1.0,1,(F1),Risk of Recidivism,Medium,Risk of Violence,6,Medium,14,28,0,1,0
6035,Male,47,Greater than 45,Asian,0,1,0,0,1,0.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,53,0,0,1
6036,Male,21,Less than 25,Other,0,4,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,6,Medium,1,536,0,0,1
6040,Male,29,25 - 45,African-American,0,9,0,0,0,-1.0,1.0,M,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,10,High,1,72,1,1,1
6041,Male,48,Greater than 45,Caucasian,0,1,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,766,0,0,1
6042,Male,37,25 - 45,Caucasian,0,4,0,0,4,-1.0,1.0,M,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,82,213,1,1,0
6043,Male,50,Greater than 45,Caucasian,0,3,0,0,3,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,13,1100,0,0,1
6044,Male,19,Less than 25,African-American,0,8,0,0,3,-1.0,1.0,F,1,(F3),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,8,High,1,61,1,1,1
6046,Male,49,Greater than 45,African-American,2,3,0,0,13,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,1155,0,0,1
6047,Male,58,Greater than 45,Caucasian,0,5,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,2,Low,4,770,0,0,1
6048,Male,31,25 - 45,African-American,0,8,0,0,6,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,6,Medium,0,45,0,0,1
6051,Male,23,Less than 25,African-American,0,7,0,2,1,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,0,870,0,0,1
6055,Female,23,Less than 25,African-American,0,3,0,0,0,0.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,1,196,1,1,0
6056,Male,31,25 - 45,Caucasian,0,8,0,0,17,-1.0,1.0,F,1,(F3),1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,8,High,0,109,1,1,0
6058,Male,33,25 - 45,Other,0,1,0,0,0,-1.0,1.0,F,1,(M1),0.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,2,Low,83,499,1,1,0
6062,Male,57,Greater than 45,Caucasian,0,2,0,0,6,-23.0,24.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,919,0,0,1
6064,Female,31,25 - 45,Caucasian,0,2,0,0,0,-3.0,3.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,837,0,0,1
6065,Male,57,Greater than 45,African-American,0,6,0,0,19,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,1,Low,2,326,0,0,1
6066,Male,57,Greater than 45,Caucasian,0,5,0,0,12,0.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,1,Low,3,210,0,0,1
6067,Male,29,25 - 45,African-American,0,7,0,0,6,-1.0,1.0,M,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,512,1,1,0
6070,Male,30,25 - 45,African-American,0,1,0,0,0,0.0,0.0,M,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,635,0,1,0
6071,Male,45,Greater than 45,African-American,0,3,0,0,11,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,838,0,0,1
6073,Male,42,25 - 45,Caucasian,0,5,0,0,0,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,2,Low,0,838,0,0,1
6074,Male,48,Greater than 45,Other,0,2,0,0,7,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,1052,0,0,1
6075,Male,29,25 - 45,African-American,0,8,2,0,12,0.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,12,172,1,1,1
6078,Female,28,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,851,0,0,1
6080,Male,25,25 - 45,African-American,0,2,0,0,1,-1.0,1.0,M,1,(F2),8.0,1,(F3),Risk of Recidivism,Low,Risk of Violence,3,Low,0,296,1,1,0
6081,Female,34,25 - 45,Caucasian,0,5,0,0,3,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,2,Low,9,970,0,0,1
6084,Male,27,25 - 45,African-American,0,2,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,840,0,0,1
6085,Male,39,25 - 45,African-American,0,4,0,0,4,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,40,907,0,0,1
6089,Male,27,25 - 45,African-American,0,5,0,0,4,-1.0,1.0,F,1,(M1),0.0,1,(M1),Risk of Recidivism,Medium,Risk of Violence,6,Medium,50,236,1,1,0
6094,Male,30,25 - 45,Caucasian,0,10,0,1,7,-1.0,1.0,F,1,(M1),1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,8,High,0,124,1,1,0
6095,Male,31,25 - 45,African-American,3,10,0,1,15,-1.0,1.0,M,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,4,Low,4,16,1,1,1
6096,Male,20,Less than 25,African-American,0,9,0,1,1,-1.0,1.0,M,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,8,High,0,4,1,1,0
6097,Male,26,25 - 45,Caucasian,0,9,0,0,2,-1.0,1.0,F,1,(F3),77.0,1,(F3),Risk of Recidivism,High,Risk of Violence,8,High,0,95,1,1,0
6100,Male,34,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,647,1,1,0
6101,Male,27,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,954,0,0,1
6105,Male,29,25 - 45,African-American,0,2,0,0,4,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,162,0,0,0
6106,Male,27,25 - 45,African-American,0,6,0,0,7,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,4,951,0,0,1
6107,Female,24,Less than 25,Caucasian,0,8,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,1,440,0,0,1
6108,Male,29,25 - 45,African-American,0,5,0,0,0,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,306,1,1,1
6109,Male,20,Less than 25,Caucasian,0,3,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,6,Medium,0,933,0,0,1
6110,Female,23,Less than 25,Caucasian,0,3,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,537,0,0,1
6111,Female,48,Greater than 45,African-American,0,1,0,0,0,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1185,0,0,1
6112,Male,34,25 - 45,African-American,0,1,0,0,0,0.0,0.0,M,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,695,1,1,1
6113,Male,46,Greater than 45,African-American,0,6,0,0,1,-1.0,1.0,M,1,(M2),86.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,472,1,1,0
6114,Female,41,25 - 45,Caucasian,0,5,0,0,3,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,2,Low,0,954,0,0,1
6116,Male,26,25 - 45,African-American,0,6,0,0,3,-1.0,1.0,F,1,(M2),3.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,35,1,1,0
6117,Male,37,25 - 45,African-American,0,8,0,0,11,-1.0,1.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,6,Medium,0,48,0,1,0
6123,Female,22,Less than 25,Caucasian,0,3,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,833,0,0,1
6125,Male,32,25 - 45,African-American,0,1,0,0,7,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,739,0,0,1
6127,Male,44,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,492,0,0,1
6131,Male,60,Greater than 45,African-American,0,1,0,0,3,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,838,0,0,1
6133,Male,49,Greater than 45,Caucasian,0,1,0,0,0,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1143,0,0,1
6135,Male,30,25 - 45,African-American,0,4,0,0,10,0.0,0.0,M,1,(M1),0.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,5,Medium,2,54,1,1,0
6137,Male,52,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1171,0,0,1
6140,Male,34,25 - 45,African-American,0,10,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,1,809,0,0,1
6143,Male,55,Greater than 45,African-American,0,4,0,0,5,-1.0,1.0,F,1,(M1),1.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,1,Low,3,29,1,1,0
6146,Male,33,25 - 45,African-American,0,7,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,7,Medium,0,1137,0,0,1
6147,Male,22,Less than 25,African-American,0,6,0,0,0,-1.0,1.0,F,1,(M2),119.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,0,469,1,1,0
6148,Female,27,25 - 45,African-American,0,2,0,0,0,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,1,1066,0,0,1
6149,Male,20,Less than 25,African-American,0,5,0,2,0,-1.0,1.0,F,1,(M2),168.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,7,Medium,0,174,1,1,0
6150,Male,33,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,53,1078,0,0,1
6152,Male,26,25 - 45,African-American,0,2,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,1,786,0,0,1
6153,Male,29,25 - 45,African-American,0,5,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,2,Low,1,1145,0,0,1
6154,Male,32,25 - 45,African-American,0,3,0,0,1,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,1131,0,0,1
6156,Male,37,25 - 45,Caucasian,0,1,0,0,4,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,1147,0,0,1
6159,Male,31,25 - 45,African-American,0,10,0,0,15,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,7,Medium,104,477,0,0,1
6160,Male,29,25 - 45,African-American,0,8,0,0,6,-1.0,1.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,4,Low,0,97,1,1,0
6161,Male,31,25 - 45,African-American,0,4,0,0,6,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,41,214,0,0,1
