dataset_origin,id,race_group,sex,target_2yr_recid
NIJ,18225,Black,M,0
NIJ,18226,White,M,1
NIJ,18227,Black,M,0
NIJ,18228,Black,M,1
NIJ,18229,White,F,0
NIJ,18231,White,M,0
NIJ,18232,Black,M,1
NIJ,18233,Black,M,0
NIJ,18234,Black,M,1
NIJ,18235,White,M,1
NIJ,18236,White,M,1
NIJ,18238,Black,M,0
NIJ,18240,Black,F,1
NIJ,18241,Black,M,1
NIJ,18242,White,M,0
NIJ,18243,Black,M,0
NIJ,18244,White,M,1
NIJ,18245,White,F,0
NIJ,18246,White,M,1
NIJ,18247,Black,M,0
NIJ,18248,Black,M,0
NIJ,18249,Black,M,0
NIJ,18250,Black,M,0
NIJ,18251,White,M,1
NIJ,18252,Black,M,0
NIJ,18253,Black,M,0
NIJ,18254,Black,M,1
NIJ,18255,Black,M,1
NIJ,18256,Black,F,1
NIJ,18257,Black,M,0
NIJ,18258,Black,M,1
NIJ,18259,White,M,1
NIJ,18260,Black,F,0
NIJ,18261,White,M,1
NIJ,18262,Black,F,1
NIJ,18263,Black,M,0
NIJ,18264,Black,M,1
NIJ,18266,White,M,1
NIJ,18267,Black,M,1
NIJ,18269,Black,M,0
NIJ,18270,Black,M,1
NIJ,18271,Black,M,1
NIJ,18272,Black,M,0
NIJ,18273,White,M,1
NIJ,18274,Black,M,0
NIJ,18275,White,M,1
NIJ,18276,Black,M,1
NIJ,18277,White,M,0
NIJ,18278,Black,M,1
NIJ,18279,Black,M,1
NIJ,18280,White,M,1
NIJ,18281,White,F,0
NIJ,18282,Black,M,1
NIJ,18283,White,M,1
NIJ,18284,White,M,0
NIJ,18285,White,M,1
NIJ,18286,Black,M,0
NIJ,18287,Black,M,0
NIJ,18288,White,M,0
NIJ,18289,Black,M,0
NIJ,18290,White,M,0
NIJ,18291,Black,M,1
NIJ,18292,Black,M,1
NIJ,18293,Black,M,1
NIJ,18294,Black,M,1
NIJ,18295,Black,M,0
NIJ,18296,White,M,1
NIJ,18298,Black,M,1
NIJ,18299,Black,M,1
NIJ,18300,Black,M,1
NIJ,18301,Black,M,1
NIJ,18302,Black,M,0
NIJ,18303,Black,M,0
NIJ,18304,White,M,0
NIJ,18305,White,M,0
NIJ,18306,Black,M,0
NIJ,18307,White,M,0
NIJ,18308,White,M,0
NIJ,18309,White,M,1
NIJ,18310,White,M,0
NIJ,18311,Black,M,1
NIJ,18312,Black,M,1
NIJ,18313,Black,M,0
NIJ,18314,Black,M,1
NIJ,18316,Black,M,1
NIJ,18317,White,F,0
NIJ,18318,Black,M,0
NIJ,18319,Black,F,1
NIJ,18320,Black,M,1
NIJ,18321,White,M,1
NIJ,18322,White,M,1
NIJ,18323,White,F,0
NIJ,18324,Black,M,1
NIJ,18325,White,M,1
NIJ,18326,Black,M,0
NIJ,18327,Black,M,0
NIJ,18328,White,M,0
NIJ,18329,White,M,1
NIJ,18330,Black,M,1
NIJ,18331,Black,M,1
NIJ,18332,White,M,0
NIJ,18333,White,M,1
NIJ,18334,White,M,1
NIJ,18335,Black,M,0
NIJ,18336,White,M,0
NIJ,18337,Black,F,0
NIJ,18338,White,M,0
NIJ,18339,Black,M,0
NIJ,18340,Black,M,0
NIJ,18341,Black,M,0
NIJ,18342,Black,M,1
NIJ,18343,White,M,1
NIJ,18344,Black,M,1
NIJ,18345,Black,M,0
NIJ,18346,Black,M,1
NIJ,18347,Black,M,0
NIJ,18348,Black,M,0
NIJ,18349,White,M,1
NIJ,18350,White,F,1
NIJ,18351,White,M,1
NIJ,18352,White,F,1
NIJ,18353,Black,M,1
NIJ,18354,White,M,1
NIJ,18355,Black,M,1
NIJ,18356,Black,M,1
NIJ,18357,White,M,0
NIJ,18359,Black,M,1
NIJ,18360,Black,M,1
NIJ,18361,White,M,1
NIJ,18362,Black,M,1
NIJ,18363,Black,M,0
NIJ,18364,White,F,1
NIJ,18365,Black,M,1
NIJ,18366,Black,M,0
NIJ,18367,White,M,0
NIJ,18368,Black,M,0
NIJ,18369,Black,M,1
NIJ,18370,Black,M,0
NIJ,18371,Black,M,1
NIJ,18372,White,M,1
NIJ,18373,White,M,0
NIJ,18374,Black,M,0
NIJ,18375,Black,M,1
NIJ,18376,White,M,1
NIJ,18377,Black,M,1
NIJ,18378,White,F,1
NIJ,18379,White,M,0
NIJ,18380,White,M,1
NIJ,18381,Black,F,0
NIJ,18382,White,M,0
NIJ,18383,White,M,1
NIJ,18384,White,M,0
NIJ,18385,Black,M,0
NIJ,18386,Black,F,0
NIJ,18387,White,M,0
NIJ,18388,White,M,0
NIJ,18389,White,M,1
NIJ,18390,Black,M,1
NIJ,18391,White,M,0
NIJ,18392,Black,M,1
NIJ,18393,White,M,1
NIJ,18394,Black,M,1
NIJ,18395,Black,M,1
NIJ,18396,White,M,0
NIJ,18397,White,M,0
NIJ,18398,White,M,1
NIJ,18399,White,M,0
NIJ,18400,White,M,1
NIJ,18401,Black,M,0
NIJ,18402,Black,M,1
NIJ,18403,White,F,0
NIJ,18404,Black,M,0
NIJ,18405,White,M,0
NIJ,18406,White,M,1
NIJ,18407,Black,M,0
NIJ,18408,White,M,0
NIJ,18409,Black,M,1
NIJ,18410,White,M,1
NIJ,18411,Black,M,1
NIJ,18412,Black,M,0
NIJ,18413,White,M,0
NIJ,18414,Black,M,0
NIJ,18415,White,M,0
NIJ,18416,White,F,1
NIJ,18417,Black,M,0
NIJ,18418,White,M,0
NIJ,18419,Black,M,0
NIJ,18420,Black,M,1
NIJ,18421,White,M,0
NIJ,18422,Black,M,1
NIJ,18423,Black,M,0
NIJ,18424,White,M,0
NIJ,18425,White,M,1
NIJ,18426,White,F,1
NIJ,18427,White,M,1
NIJ,18428,Black,M,1
NIJ,18429,Black,M,1
NIJ,18431,Black,M,0
NIJ,18432,White,M,1
NIJ,18433,White,M,1
NIJ,18435,White,M,1
NIJ,18437,Black,M,1
NIJ,18438,White,M,1
NIJ,18439,White,M,1
NIJ,18440,White,F,0
NIJ,18441,Black,M,0
NIJ,18442,Black,M,1
NIJ,18443,Black,M,0
NIJ,18444,Black,F,0
NIJ,18445,White,M,1
NIJ,18446,White,M,1
NIJ,18447,Black,M,1
NIJ,18448,Black,M,1
NIJ,18449,Black,M,1
NIJ,18450,White,M,1
NIJ,18451,Black,M,1
NIJ,18452,Black,M,1
NIJ,18453,Black,M,0
NIJ,18454,White,F,1
NIJ,18455,White,M,1
NIJ,18456,Black,M,1
NIJ,18457,Black,M,0
NIJ,18458,Black,M,1
NIJ,18459,Black,M,1
NIJ,18460,Black,M,0
NIJ,18461,Black,M,1
NIJ,18462,Black,M,1
NIJ,18463,White,M,1
NIJ,18464,Black,M,0
NIJ,18465,Black,M,0
NIJ,18466,Black,M,1
NIJ,18467,Black,M,1
NIJ,18468,White,M,1
NIJ,18469,White,F,1
NIJ,18470,Black,M,0
NIJ,18471,Black,M,1
NIJ,18472,Black,M,0
NIJ,18473,White,M,1
NIJ,18474,Black,M,1
NIJ,18475,Black,M,1
NIJ,18476,White,M,1
NIJ,18477,Black,M,0
NIJ,18479,Black,M,1
NIJ,18480,White,M,1
NIJ,18481,White,F,1
NIJ,18483,Black,M,0
NIJ,18484,White,M,0
NIJ,18485,Black,M,1
NIJ,18486,White,M,0
NIJ,18487,Black,M,0
NIJ,18488,White,M,0
NIJ,18489,White,M,1
NIJ,18490,White,F,0
NIJ,18491,White,F,0
NIJ,18492,Black,M,1
NIJ,18493,White,M,0
NIJ,18494,Black,M,0
NIJ,18495,Black,M,0
NIJ,18496,Black,M,1
NIJ,18497,Black,M,1
NIJ,18498,Black,M,1
NIJ,18499,Black,M,0
NIJ,18500,Black,F,0
NIJ,18501,White,M,1
NIJ,18502,Black,M,0
NIJ,18503,White,M,0
NIJ,18504,White,M,0
NIJ,18505,White,F,1
NIJ,18506,Black,M,1
NIJ,18507,Black,M,0
NIJ,18508,Black,M,1
NIJ,18509,Black,M,1
NIJ,18510,White,F,0
NIJ,18511,Black,M,1
NIJ,18512,Black,M,1
NIJ,18513,Black,M,1
NIJ,18514,Black,M,0
NIJ,18515,White,M,0
NIJ,18516,Black,F,0
NIJ,18517,White,M,0
NIJ,18518,Black,M,0
NIJ,18519,Black,M,0
NIJ,18520,Black,M,0
NIJ,18521,Black,M,0
NIJ,18522,Black,M,0
NIJ,18523,White,M,0
NIJ,18524,White,M,0
NIJ,18525,Black,M,0
NIJ,18526,Black,M,1
NIJ,18528,Black,M,0
NIJ,18530,Black,M,1
NIJ,18531,Black,M,1
NIJ,18532,Black,M,1
NIJ,18533,White,M,1
NIJ,18534,White,M,0
NIJ,18535,White,M,0
NIJ,18536,Black,M,0
NIJ,18537,White,M,1
NIJ,18538,White,M,1
NIJ,18539,Black,M,0
NIJ,18541,Black,F,0
NIJ,18542,White,F,0
NIJ,18543,White,M,1
NIJ,18544,White,M,1
NIJ,18545,White,M,0
NIJ,18548,White,M,0
NIJ,18549,White,M,0
NIJ,18550,Black,M,0
NIJ,18551,Black,M,0
NIJ,18552,White,M,1
NIJ,18553,Black,M,1
NIJ,18554,White,F,0
NIJ,18555,Black,M,0
NIJ,18556,White,F,1
NIJ,18557,Black,M,0
NIJ,18558,Black,M,1
NIJ,18559,Black,M,0
NIJ,18560,Black,M,1
NIJ,18561,White,M,1
NIJ,18562,Black,M,1
NIJ,18563,Black,M,0
NIJ,18564,White,M,1
NIJ,18565,Black,M,1
NIJ,18566,White,M,1
NIJ,18567,Black,M,1
NIJ,18568,White,M,1
NIJ,18569,White,F,0
NIJ,18570,White,F,1
NIJ,18571,Black,M,0
NIJ,18572,Black,M,1
NIJ,18573,White,F,1
NIJ,18574,White,F,1
NIJ,18575,Black,M,0
NIJ,18576,Black,M,0
NIJ,18577,White,M,1
NIJ,18578,Black,F,1
NIJ,18579,White,M,0
NIJ,18580,Black,M,1
NIJ,18581,Black,M,1
NIJ,18582,Black,M,0
NIJ,18583,Black,M,0
NIJ,18584,Black,M,0
NIJ,18585,Black,M,0
NIJ,18586,White,F,1
NIJ,18587,Black,M,1
NIJ,18588,White,M,1
NIJ,18589,White,F,1
NIJ,18590,Black,M,1
NIJ,18591,Black,M,1
NIJ,18592,White,M,1
NIJ,18593,White,F,0
NIJ,18594,White,M,1
NIJ,18595,White,M,0
NIJ,18596,Black,M,0
NIJ,18597,Black,M,0
NIJ,18598,Black,M,0
NIJ,18599,Black,M,1
NIJ,18600,White,M,1
NIJ,18602,Black,M,1
NIJ,18603,White,M,0
NIJ,18604,Black,M,0
NIJ,18605,Black,M,0
NIJ,18606,Black,M,0
NIJ,18607,White,M,0
NIJ,18608,White,M,0
NIJ,18609,Black,M,1
NIJ,18610,White,M,0
NIJ,18611,Black,F,0
NIJ,18612,White,M,1
NIJ,18613,Black,M,0
NIJ,18614,Black,M,1
NIJ,18615,White,M,0
NIJ,18616,White,M,0
NIJ,18617,Black,M,0
NIJ,18618,Black,M,0
NIJ,18620,White,M,0
NIJ,18621,Black,F,0
NIJ,18622,Black,M,1
NIJ,18623,Black,M,1
NIJ,18625,Black,M,1
NIJ,18626,White,F,0
NIJ,18627,Black,M,0
NIJ,18628,Black,M,0
NIJ,18629,Black,M,1
NIJ,18630,White,M,0
NIJ,18631,Black,M,1
NIJ,18632,White,M,1
NIJ,18633,White,M,1
NIJ,18634,Black,M,1
NIJ,18636,Black,M,0
NIJ,18637,Black,M,1
NIJ,18638,Black,M,0
NIJ,18639,White,M,1
NIJ,18640,Black,M,0
NIJ,18641,White,M,0
NIJ,18642,Black,M,0
NIJ,18643,Black,M,1
NIJ,18644,White,M,1
NIJ,18645,Black,M,0
NIJ,18647,White,M,1
NIJ,18648,Black,M,1
NIJ,18649,Black,M,0
NIJ,18650,White,M,1
NIJ,18651,Black,M,0
NIJ,18652,Black,M,1
NIJ,18653,White,M,0
NIJ,18654,White,M,0
NIJ,18655,White,M,0
NIJ,18656,White,M,1
NIJ,18657,White,M,1
NIJ,18659,Black,M,1
NIJ,18660,White,M,1
NIJ,18661,Black,M,1
NIJ,18662,White,F,0
NIJ,18663,Black,M,1
NIJ,18664,Black,M,0
NIJ,18665,Black,M,1
NIJ,18666,White,M,1
NIJ,18667,White,M,1
NIJ,18668,Black,F,0
NIJ,18669,White,M,0
NIJ,18670,Black,M,1
NIJ,18671,White,M,0
NIJ,18672,White,M,0
NIJ,18674,White,M,1
NIJ,18675,Black,M,0
NIJ,18676,White,M,0
NIJ,18677,Black,M,0
NIJ,18678,White,F,1
NIJ,18679,White,M,0
NIJ,18680,Black,M,1
NIJ,18681,Black,M,0
NIJ,18682,Black,M,1
NIJ,18683,White,M,0
NIJ,18684,White,M,1
NIJ,18685,White,M,1
NIJ,18686,Black,M,0
NIJ,18687,White,M,0
NIJ,18688,Black,M,1
NIJ,18689,Black,M,1
NIJ,18690,White,M,0
NIJ,18691,White,F,0
NIJ,18692,Black,M,1
NIJ,18693,Black,M,0
NIJ,18694,Black,M,1
NIJ,18695,Black,M,0
NIJ,18696,White,M,0
NIJ,18697,Black,M,1
NIJ,18698,Black,M,0
NIJ,18699,Black,M,1
NIJ,18700,Black,M,1
NIJ,18701,White,F,1
NIJ,18702,White,M,0
NIJ,18703,White,M,1
NIJ,18704,White,M,0
NIJ,18705,White,M,0
NIJ,18706,Black,M,1
NIJ,18707,Black,M,1
NIJ,18708,White,M,1
NIJ,18709,White,M,1
NIJ,18710,White,F,1
NIJ,18711,White,M,1
NIJ,18712,White,F,0
NIJ,18713,Black,M,1
NIJ,18714,Black,M,1
NIJ,18715,White,M,1
NIJ,18716,White,M,1
NIJ,18717,Black,M,0
NIJ,18718,White,M,1
NIJ,18719,White,M,0
NIJ,18720,Black,M,0
NIJ,18721,Black,M,0
NIJ,18722,White,M,1
NIJ,18723,Black,M,0
NIJ,18724,Black,M,0
NIJ,18725,White,M,0
NIJ,18726,Black,M,0
NIJ,18727,Black,M,0
NIJ,18728,Black,M,1
NIJ,18729,Black,F,1
NIJ,18730,Black,M,0
NIJ,18731,White,M,0
NIJ,18732,Black,M,1
NIJ,18733,White,M,1
NIJ,18734,Black,M,0
NIJ,18735,Black,M,1
NIJ,18736,White,M,0
NIJ,18737,White,F,0
NIJ,18738,Black,M,0
NIJ,18739,White,F,1
NIJ,18740,Black,M,1
NIJ,18741,White,M,0
NIJ,18742,White,M,0
NIJ,18743,White,F,0
NIJ,18744,White,M,1
NIJ,18745,Black,M,1
NIJ,18746,Black,M,1
NIJ,18747,White,M,0
NIJ,18748,White,F,1
NIJ,18749,Black,M,1
NIJ,18750,Black,M,0
NIJ,18751,White,F,1
NIJ,18753,Black,M,1
NIJ,18754,Black,M,0
NIJ,18755,Black,F,1
NIJ,18756,Black,M,0
NIJ,18757,Black,M,0
NIJ,18759,White,M,1
NIJ,18760,Black,M,0
NIJ,18761,Black,M,1
NIJ,18762,White,F,0
NIJ,18763,White,M,0
NIJ,18764,Black,M,0
NIJ,18765,White,F,0
NIJ,18766,White,M,0
NIJ,18767,Black,M,1
NIJ,18768,White,M,0
NIJ,18770,Black,M,0
NIJ,18771,Black,F,1
NIJ,18772,Black,M,0
NIJ,18773,Black,M,0
NIJ,18774,White,M,0
NIJ,18775,Black,M,1
NIJ,18777,White,M,1
NIJ,18778,Black,M,1
NIJ,18779,White,M,0
NIJ,18780,White,M,1
NIJ,18781,Black,M,1
NIJ,18782,Black,M,0
NIJ,18783,Black,M,1
NIJ,18784,White,M,1
NIJ,18785,White,M,0
NIJ,18786,Black,M,0
NIJ,18787,Black,F,1
NIJ,18788,White,F,0
NIJ,18789,White,M,1
NIJ,18790,White,M,0
NIJ,18791,Black,M,0
NIJ,18792,Black,M,1
NIJ,18793,White,M,1
NIJ,18794,Black,M,1
NIJ,18795,Black,M,1
NIJ,18796,White,M,0
NIJ,18797,White,M,0
NIJ,18799,Black,M,1
NIJ,18800,Black,M,0
NIJ,18801,Black,M,0
NIJ,18802,Black,M,1
NIJ,18803,White,F,0
NIJ,18804,Black,M,1
NIJ,18805,Black,M,0
NIJ,18806,Black,M,0
NIJ,18807,White,M,0
NIJ,18808,Black,M,0
NIJ,18809,Black,M,1
NIJ,18810,White,M,0
NIJ,18811,Black,M,0
NIJ,18812,Black,M,0
NIJ,18813,White,M,0
NIJ,18815,Black,M,0
NIJ,18816,White,M,0
NIJ,18817,Black,M,0
NIJ,18818,White,M,0
NIJ,18819,White,F,1
NIJ,18820,White,F,0
NIJ,18821,Black,M,1
NIJ,18822,Black,M,0
NIJ,18823,Black,M,0
NIJ,18824,Black,M,1
NIJ,18825,Black,M,0
NIJ,18826,White,F,0
NIJ,18827,Black,M,1
NIJ,18828,Black,M,0
NIJ,18829,Black,M,1
NIJ,18830,Black,M,1
NIJ,18831,Black,M,1
NIJ,18832,Black,M,1
NIJ,18833,White,F,0
NIJ,18834,White,M,1
NIJ,18835,Black,M,1
NIJ,18836,Black,M,1
NIJ,18837,White,M,0
NIJ,18838,Black,F,0
NIJ,18839,Black,M,0
NIJ,18840,White,F,0
NIJ,18841,Black,M,0
NIJ,18842,White,M,1
NIJ,18843,Black,M,1
NIJ,18844,Black,M,0
NIJ,18845,Black,M,1
NIJ,18847,White,F,0
NIJ,18848,Black,M,0
NIJ,18850,White,M,0
NIJ,18851,Black,M,1
NIJ,18852,Black,M,0
NIJ,18853,Black,M,1
NIJ,18854,Black,M,0
NIJ,18855,Black,M,1
NIJ,18856,Black,M,1
NIJ,18857,White,F,0
NIJ,18858,Black,M,1
NIJ,18860,White,F,0
NIJ,18861,Black,M,1
NIJ,18862,White,M,1
NIJ,18863,Black,M,1
NIJ,18864,White,M,1
NIJ,18865,Black,M,1
NIJ,18866,Black,M,1
NIJ,18867,Black,M,0
NIJ,18868,Black,M,0
NIJ,18869,Black,F,1
NIJ,18871,Black,M,1
NIJ,18872,Black,M,1
NIJ,18873,Black,M,0
NIJ,18874,Black,M,0
NIJ,18875,White,F,1
NIJ,18876,White,M,0
NIJ,18877,Black,M,0
NIJ,18879,Black,M,1
NIJ,18880,Black,M,0
NIJ,18881,White,M,1
NIJ,18882,White,M,0
NIJ,18883,White,M,0
NIJ,18884,Black,M,0
NIJ,18885,White,M,0
NIJ,18886,White,M,1
NIJ,18887,White,M,1
NIJ,18888,Black,M,0
NIJ,18889,White,F,1
NIJ,18890,Black,M,1
NIJ,18891,White,M,1
NIJ,18892,Black,M,1
NIJ,18893,Black,M,1
NIJ,18894,White,M,0
NIJ,18896,Black,M,0
NIJ,18898,Black,M,1
NIJ,18899,White,M,1
NIJ,18900,Black,M,1
NIJ,18901,Black,M,0
NIJ,18902,Black,M,0
NIJ,18903,White,F,1
NIJ,18904,Black,M,0
NIJ,18905,Black,F,0
NIJ,18906,Black,M,1
NIJ,18907,White,M,1
NIJ,18908,Black,M,0
NIJ,18909,White,M,0
NIJ,18910,Black,M,0
NIJ,18911,Black,F,0
NIJ,18912,Black,M,1
NIJ,18913,Black,M,1
NIJ,18914,Black,M,0
NIJ,18915,White,M,1
NIJ,18916,Black,M,1
NIJ,18917,White,M,0
NIJ,18918,Black,M,0
NIJ,18919,Black,M,1
NIJ,18920,White,M,1
NIJ,18921,White,F,0
NIJ,18922,Black,M,1
NIJ,18923,White,M,0
NIJ,18924,Black,M,1
NIJ,18925,Black,M,0
NIJ,18926,White,M,0
NIJ,18927,Black,M,1
NIJ,18928,White,M,0
NIJ,18929,Black,M,0
NIJ,18930,White,M,0
NIJ,18931,White,M,0
NIJ,18932,Black,M,0
NIJ,18933,White,M,0
NIJ,18934,White,F,0
NIJ,18935,White,M,1
NIJ,18936,White,M,0
NIJ,18937,White,M,0
NIJ,18938,Black,M,1
NIJ,18939,Black,M,1
NIJ,18940,White,F,1
NIJ,18942,White,M,0
NIJ,18943,Black,M,0
NIJ,18944,White,F,1
NIJ,18945,Black,M,1
NIJ,18946,Black,M,1
NIJ,18947,White,M,1
NIJ,18948,Black,M,1
NIJ,18949,Black,M,1
NIJ,18950,White,M,0
NIJ,18951,White,M,1
NIJ,18952,White,M,1
NIJ,18954,White,M,1
NIJ,18955,Black,M,1
NIJ,18956,White,M,0
NIJ,18957,Black,M,0
NIJ,18958,White,F,0
NIJ,18959,White,M,1
NIJ,18960,Black,M,1
NIJ,18961,Black,F,0
NIJ,18962,Black,M,0
NIJ,18963,Black,M,1
NIJ,18964,White,M,0
NIJ,18965,White,M,1
NIJ,18966,Black,M,1
NIJ,18967,White,M,0
NIJ,18968,Black,M,1
NIJ,18969,White,M,1
NIJ,18970,Black,M,1
NIJ,18971,Black,M,0
NIJ,18972,Black,M,0
NIJ,18973,Black,M,0
NIJ,18974,Black,M,1
NIJ,18975,Black,M,0
NIJ,18976,Black,M,0
NIJ,18977,Black,M,1
NIJ,18979,White,M,0
NIJ,18980,White,M,0
NIJ,18982,Black,M,1
NIJ,18983,Black,M,0
NIJ,18984,Black,M,0
NIJ,18985,White,M,0
NIJ,18986,Black,M,1
NIJ,18988,Black,M,1
NIJ,18989,Black,M,1
NIJ,18990,White,M,0
NIJ,18991,White,M,1
NIJ,18992,Black,M,1
NIJ,18993,Black,M,1
NIJ,18994,Black,M,1
NIJ,18996,Black,M,1
NIJ,18997,Black,M,0
NIJ,18998,Black,F,1
NIJ,18999,Black,M,1
NIJ,19000,White,M,1
NIJ,19001,Black,F,0
NIJ,19002,White,F,1
NIJ,19003,Black,M,0
NIJ,19004,White,M,1
NIJ,19005,White,M,0
NIJ,19006,White,M,1
NIJ,19007,Black,M,1
NIJ,19008,Black,M,0
NIJ,19009,Black,M,0
NIJ,19010,Black,M,0
NIJ,19011,Black,M,1
NIJ,19012,White,M,1
NIJ,19013,White,F,0
NIJ,19014,Black,M,0
NIJ,19015,White,M,1
NIJ,19016,Black,M,1
NIJ,19017,Black,M,1
NIJ,19018,Black,M,1
NIJ,19019,Black,M,0
NIJ,19020,Black,M,0
NIJ,19021,Black,F,0
NIJ,19022,White,M,0
NIJ,19023,White,M,0
NIJ,19024,Black,M,0
NIJ,19025,Black,M,0
NIJ,19026,Black,M,1
NIJ,19027,White,M,1
NIJ,19028,White,M,1
NIJ,19029,Black,F,1
NIJ,19030,White,M,0
NIJ,19031,Black,M,1
NIJ,19032,Black,M,1
NIJ,19033,Black,F,1
NIJ,19034,Black,M,1
NIJ,19035,Black,M,1
NIJ,19036,Black,M,1
NIJ,19037,White,F,0
NIJ,19038,White,M,1
NIJ,19039,White,M,0
NIJ,19040,Black,M,0
NIJ,19041,White,M,0
NIJ,19042,Black,M,1
NIJ,19043,White,M,0
NIJ,19044,White,M,0
NIJ,19045,Black,M,1
NIJ,19046,Black,M,1
NIJ,19047,White,F,0
NIJ,19048,Black,F,1
NIJ,19049,Black,M,0
NIJ,19050,White,M,1
NIJ,19051,Black,M,0
NIJ,19052,Black,M,0
NIJ,19054,White,M,0
NIJ,19056,Black,M,0
NIJ,19057,Black,M,1
NIJ,19058,Black,M,0
NIJ,19059,Black,M,0
NIJ,19060,Black,M,0
NIJ,19061,White,F,0
NIJ,19062,Black,M,0
NIJ,19063,Black,M,0
NIJ,19064,Black,F,0
NIJ,19066,White,M,0
NIJ,19067,White,F,0
NIJ,19068,Black,M,0
NIJ,19069,White,F,1
NIJ,19070,Black,M,1
NIJ,19071,Black,M,0
NIJ,19072,White,M,1
NIJ,19073,White,M,1
NIJ,19074,Black,M,0
NIJ,19075,Black,M,1
NIJ,19076,White,F,1
NIJ,19077,Black,M,0
NIJ,19078,Black,M,1
NIJ,19079,White,F,0
NIJ,19080,Black,M,0
NIJ,19081,White,M,0
NIJ,19082,White,M,0
NIJ,19083,White,F,1
NIJ,19085,White,F,0
NIJ,19086,Black,M,0
NIJ,19087,Black,M,1
NIJ,19088,Black,M,1
NIJ,19089,Black,M,1
NIJ,19090,Black,M,1
NIJ,19091,Black,M,1
NIJ,19092,White,M,0
NIJ,19094,Black,M,1
NIJ,19095,White,M,1
NIJ,19096,Black,M,0
NIJ,19097,Black,M,1
NIJ,19098,White,M,1
NIJ,19099,Black,M,1
NIJ,19100,Black,M,1
NIJ,19101,Black,M,1
NIJ,19102,Black,M,1
NIJ,19103,White,F,1
NIJ,19104,Black,M,0
NIJ,19105,Black,M,0
NIJ,19106,Black,M,0
NIJ,19107,White,F,0
NIJ,19108,Black,M,0
NIJ,19110,Black,F,0
NIJ,19111,White,M,0
NIJ,19112,Black,M,0
NIJ,19113,White,M,1
NIJ,19114,Black,M,0
NIJ,19115,Black,M,1
NIJ,19116,White,M,0
NIJ,19117,White,M,1
NIJ,19118,White,M,1
NIJ,19119,Black,M,1
NIJ,19120,Black,M,0
NIJ,19121,White,M,1
NIJ,19122,Black,M,1
NIJ,19123,Black,M,1
NIJ,19124,White,M,1
NIJ,19125,Black,M,0
NIJ,19126,Black,M,0
NIJ,19127,Black,M,0
NIJ,19128,Black,M,1
NIJ,19129,Black,F,1
NIJ,19131,White,F,0
NIJ,19132,Black,M,1
NIJ,19133,White,M,0
NIJ,19135,Black,M,0
NIJ,19136,Black,M,1
NIJ,19137,Black,M,0
NIJ,19139,White,M,1
NIJ,19140,Black,F,0
NIJ,19141,Black,F,0
NIJ,19142,Black,M,0
NIJ,19144,White,M,0
NIJ,19146,Black,M,1
NIJ,19147,White,M,1
NIJ,19148,White,M,0
NIJ,19149,White,M,0
NIJ,19150,Black,M,1
NIJ,19151,Black,M,0
NIJ,19152,White,M,1
NIJ,19154,Black,M,0
NIJ,19155,Black,M,0
NIJ,19156,Black,M,1
NIJ,19157,Black,F,0
NIJ,19158,White,M,0
NIJ,19159,White,F,0
NIJ,19160,White,M,1
NIJ,19161,Black,M,0
NIJ,19162,Black,M,0
NIJ,19164,White,F,1
NIJ,19165,Black,M,1
NIJ,19166,Black,M,0
NIJ,19167,Black,M,0
NIJ,19168,Black,M,1
NIJ,19169,White,M,0
NIJ,19171,White,F,1
NIJ,19172,White,F,0
NIJ,19173,White,F,0
NIJ,19174,Black,M,1
NIJ,19175,Black,M,1
NIJ,19176,Black,M,1
NIJ,19177,White,M,1
NIJ,19178,Black,M,0
NIJ,19179,Black,M,1
NIJ,19180,Black,M,0
NIJ,19181,White,M,1
NIJ,19184,Black,M,0
NIJ,19185,White,M,1
NIJ,19186,White,F,1
NIJ,19187,Black,M,0
NIJ,19188,Black,M,1
NIJ,19189,Black,M,0
NIJ,19190,Black,M,0
NIJ,19191,Black,M,0
NIJ,19192,Black,M,0
NIJ,19193,Black,M,1
NIJ,19194,White,M,0
NIJ,19195,White,M,1
NIJ,19196,Black,M,1
NIJ,19197,White,F,0
NIJ,19198,White,M,1
NIJ,19199,White,M,1
NIJ,19200,White,F,0
NIJ,19201,Black,M,0
NIJ,19203,Black,M,1
NIJ,19204,White,M,1
NIJ,19205,Black,M,1
NIJ,19206,Black,M,1
NIJ,19207,White,F,1
NIJ,19208,Black,M,0
NIJ,19209,White,F,1
NIJ,19210,Black,M,1
NIJ,19211,Black,M,1
NIJ,19212,White,M,1
NIJ,19213,Black,M,1
NIJ,19214,Black,M,1
NIJ,19215,White,M,1
NIJ,19216,White,M,0
NIJ,19217,Black,M,1
NIJ,19218,White,M,1
NIJ,19219,Black,M,1
NIJ,19220,White,M,1
NIJ,19222,Black,M,0
NIJ,19223,White,F,0
NIJ,19224,Black,M,0
NIJ,19225,White,M,1
NIJ,19226,Black,M,1
NIJ,19227,Black,M,1
NIJ,19228,White,M,0
NIJ,19229,Black,M,0
NIJ,19231,Black,M,0
NIJ,19232,Black,M,1
NIJ,19233,White,M,1
NIJ,19234,White,M,0
NIJ,19235,Black,M,0
NIJ,19236,White,M,1
NIJ,19237,White,M,1
NIJ,19238,Black,M,1
NIJ,19239,Black,M,1
NIJ,19240,Black,M,1
NIJ,19241,White,F,1
NIJ,19242,Black,M,1
NIJ,19243,White,F,0
NIJ,19244,White,F,0
NIJ,19245,Black,M,1
